time,h_sigma,cycle,spot,dh_fit_dx,delta_time,rms_misfit,segment_id,dh_fit_dy,w_surface_window_final,n_fit_photons,rgt,pflags,h_mean,distance,gt,geometry,lon,lat,x,y,snow_depth,geometry_2
45:29.7,0.226800638,11,3,-0.575701813,104039129.7,1.038358458,245598,0,14.69312966,21,387,0,1242.646747,4925138.934,40,POINT (-122.11018320449296 44.242202674412894),-122.1101832,44.24220267,571049.4975,4899159.269,0.856586289,
45:29.3,0.106614334,11,4,-0.374434277,104039129.3,0.542824212,245599,0,9.567640474,26,387,0,1236.938244,4925153.975,30,POINT (-122.11136326626531 44.24225630422088),-122.1113633,44.2422563,570955.2081,4899164.206,1.870128529,
45:29.7,0.110988134,11,3,-0.269187429,104039129.7,0.555635265,245599,0,6.891469954,36,387,0,1236.58058,4925153.975,40,POINT (-122.11020274012964 44.24233732244542),-122.1102027,44.24233732,571047.7756,4899174.208,0.514051798,
45:29.3,0.137026575,11,4,-0.260263865,104039129.3,0.451973183,245600,0,6.664847466,16,387,0,1232.142774,4925169.016,30,POINT (-122.11138230772764 44.2423909872891),-122.1113823,44.24239099,570953.5258,4899179.149,1.870435111,
45:29.7,0.0492904,11,3,-0.273193364,104039129.7,0.378246287,245600,0,6.993224144,59,387,0,1232.411292,4925169.016,40,POINT (-122.11022234176923 44.24247196854215),-122.1102223,44.24247197,571046.0484,4899189.147,0.738318128,
45:29.3,0.142832104,11,4,-0.223516701,104039129.3,0.421268144,245600,0,5.732393139,11,387,0,1228.169964,4925184.057,30,POINT (-122.11140117815755 44.24252568580589),-122.1114012,44.24252569,570951.8571,4899194.094,1.669719663,
45:29.7,0.069412872,11,3,-0.198484325,104039129.7,0.421955498,245600,0,5.098165632,44,387,0,1228.790494,4925184.057,40,POINT (-122.11024210102114 44.2426066047885),-122.1102421,44.2426066,571044.3087,4899204.084,0.942959556,
45:29.3,0.099836664,11,4,-0.197282521,104039129.3,0.35985651,245601,0,5.067742245,13,387,0,1224.909746,4925199.057,30,POINT (-122.11141984709235 44.24266002810102),-122.1114198,44.24266003,570950.205,4899208.999,1.420610353,
45:29.7,0.039826919,11,3,-0.129781329,104039129.7,0.218134598,245601,0,3.36545872,30,387,0,1226.461833,4925199.057,40,POINT (-122.11026161304207 44.2427408898062),-122.1102616,44.24274089,571042.5891,4899218.982,0.864786738,
45:29.3,0.144664932,11,4,-0.273079427,104039129.3,0.462216334,245602,0,6.990329871,12,387,0,1221.712571,4925214.098,30,POINT (-122.11143854693447 44.24279473585307),-122.1114385,44.24279474,570948.55,4899223.946,1.528244721,
45:29.7,0.054369307,11,3,-0.046359812,104039129.7,0.287663257,245602,0,3,28,387,0,1225.042176,4925214.098,40,POINT (-122.11028098748733 44.24287555031858),-122.110281,44.24287555,571040.88,4899233.923,0.643372169,
45:29.7,0.090645615,11,3,-0.057155719,104039129.7,0.394150229,245603,0,3.646612745,19,387,0,1224.250709,4925229.139,40,POINT (-122.11030017352483 44.243010221541724),-122.1103002,44.24301022,571039.186,4899248.865,0.021948748,
45:29.7,0.059168917,11,3,-0.06684076,104039129.7,0.307581873,245603,0,3,38,387,0,1223.234718,4925244.18,40,POINT (-122.11031930505865 44.24314490285882),-122.1103193,44.2431449,571037.4963,4899263.807,1.044166304,
45:29.7,0.076861468,11,3,-0.020105824,104039129.7,0.277339628,245604,0,3,35,387,0,1222.618907,4925259.18,40,POINT (-122.11033812685817 44.24327922691964),-122.1103381,44.24327923,571035.8318,4899278.711,-0.222157406,
45:29.7,0.073722586,11,3,0.00892381,104039129.7,0.243643439,245605,0,3,12,387,0,1222.497267,4925274.221,40,POINT (-122.11035668346892 44.243413945874934),-122.1103567,44.24341395,571034.188,4899293.658,-0.217576714,
45:29.7,0.058345651,11,3,-0.01168047,104039129.7,0.260712547,245606,0,3,43,387,0,1222.484875,4925289.262,40,POINT (-122.110375106077 44.24354867600341),-122.1103751,44.24354868,571032.5549,4899308.607,0.552623656,
45:29.7,0.025954847,11,3,0.010939613,104039129.7,0.249577882,245606,0,3,101,387,0,1222.432457,4925304.303,40,POINT (-122.1103928768732 44.24368344930979),-122.1103929,44.24368345,571030.9738,4899323.562,0.872520287,
45:29.7,0.045536596,11,3,-0.021108239,104039129.7,0.380012544,245607,0,3,95,387,0,1222.316851,4925319.303,40,POINT (-122.11041024763227 44.24381787810804),-122.1104102,44.24381788,571029.4251,4899338.478,1.097369019,
45:29.7,0.092475959,11,3,-0.15633961,104039129.7,0.322850854,245608,0,4.033296954,34,387,0,1220.627143,4925334.344,40,POINT (-122.11042782362321 44.24395266478334),-122.1104278,44.24395266,571027.8596,4899353.434,1.155097243,
45:29.7,0.134854097,11,3,-0.632767452,104039129.7,0.484676201,245615,0,16.14715596,13,387,0,1186.265526,4925484.673,40,POINT (-122.11060811591972 44.24529947345845),-122.1106081,44.24529947,571011.8438,4899502.872,0.13552125,
45:29.7,0.198976869,11,3,-0.569940203,104039129.7,0.498690396,245616,0,14.54633722,10,387,0,1177.483754,4925499.673,40,POINT (-122.11062805600831 44.245433723446766),-122.1106281,44.24543372,571010.0902,4899517.766,0.187733868,
45:29.7,0.13353799,11,1,0.22281727,104039129.7,0.450555943,245621,0,5.714659754,13,387,0,913.064175,4925604.919,60,POINT (-122.0708267475457 44.249153096444005),-122.0708267,44.2491531,574183.277,4899966.08,-1.67416724,
45:29.7,0.338866548,11,3,-0.625026533,104039129.7,0.791888888,245621,0,15.94990594,10,387,0,1117.183447,4925604.919,40,POINT (-122.11076953413162 44.24637557662831),-122.1107695,44.24637558,570997.6612,4899622.258,-1.749658636,
45:29.7,0.098350069,11,1,0.254661045,104039129.7,0.309724984,245625,0,6.522591519,10,387,0,925.9756472,4925680.042,60,POINT (-122.07091149612839 44.24982647599408),-122.0709115,44.24982648,574175.6645,4900040.797,-2.262328877,
45:29.8,0.077089653,11,1,-0.07689865,104039129.8,0.242327779,245638,0,3,12,387,0,928.1437146,4925935.575,60,POINT (-122.07121166584001 44.252116159401204),-122.0712117,44.25211616,574148.8227,4900294.848,-0.578392383,
45:29.8,0.090839499,11,1,-0.10964171,104039129.8,0.321510181,245640,0,3,15,387,0,923.8604664,4925980.657,60,POINT (-122.07126526058356 44.252520071444465),-122.0712653,44.25252007,574144.0365,4900339.664,-0.433967188,
45:29.8,0.178245449,11,1,-0.636617554,104039129.8,0.496348667,245650,0,16.24526356,10,387,0,816.1791681,4926176.067,60,POINT (-122.07151254552002 44.25426979916211),-122.0715125,44.2542698,574122.0969,4900533.788,2.583464986,
45:29.5,0.446970529,11,4,-0.368440813,104039129.5,0.965553624,245663,0,10.35082598,10,387,0,1381.370489,4926431.601,30,POINT (-122.11285870203486 44.25370529040338),-122.1128587,44.25370529,570822.0613,4900434.588,-0.174188728,
45:29.9,0.092750071,11,3,0.16182858,104039129.9,0.297246632,245663,0,4.171701221,12,387,0,1362.313438,4926431.601,40,POINT (-122.11170044996145 44.25378613336216),-122.1117004,44.25378613,570914.4296,4900444.567,-1.823158795,
45:29.5,0.214482213,11,4,-0.704730642,104039129.5,0.738788043,245663,0,17.98103496,13,387,0,1373.162112,4926446.642,30,POINT (-122.1128785129733 44.253839921634714),-122.1128785,44.25383992,570820.3181,4900449.525,3.947756885,
45:29.9,0.103731163,11,3,0.300432,104039129.9,0.285225017,245663,0,7.685388226,10,387,0,1365.828925,4926446.642,40,POINT (-122.11171757990597 44.253920952739755),-122.1117176,44.25392095,570912.9001,4900459.527,-2.584771636,
45:29.9,0.181625579,11,3,0.36825519,104039129.9,0.426301862,245664,0,9.410401379,12,387,0,1370.686579,4926461.642,40,POINT (-122.11173453946931 44.25405541193928),-122.1117345,44.25405541,570911.3846,4900474.447,-2.225774409,
45:29.9,0.174216557,11,3,0.331154886,104039129.9,0.903297725,245665,0,8.466566884,70,387,0,1376.978101,4926476.683,40,POINT (-122.11175133738489 44.25419025027849),-122.1117513,44.25419025,570909.8815,4900489.41,0.2312748,
45:29.9,0.038027136,11,3,-0.028241818,104039129.9,0.394683138,245666,0,3,108,387,0,1380.318067,4926491.724,40,POINT (-122.11176881696356 44.25432504676083),-122.1117688,44.25432505,570908.3241,4900504.367,0.879468287,
45:29.9,0.081650516,11,3,-0.255921602,104039129.9,0.567330746,245666,0,6.554594798,69,387,0,1377.525347,4926506.765,40,POINT (-122.11178761766796 44.254459747005285),-122.1117876,44.25445975,570906.6614,4900519.312,-1.000165461,
45:29.9,0.064110541,11,3,-0.381310741,104039129.9,0.379013313,245667,0,9.742638152,35,387,0,1372.521387,4926521.765,40,POINT (-122.11180684891367 44.254594048636086),-122.1118068,44.25459405,570904.9647,4900534.213,-0.305638884,
45:29.9,0.076806239,11,3,-0.357997273,104039129.9,0.433181967,245668,0,9.149393271,33,387,0,1366.976932,4926536.806,40,POINT (-122.11182624776251 44.25472870897286),-122.1118262,44.25472871,570903.2543,4900549.153,0.191897636,
45:29.5,0.176304177,11,4,-0.34161138,104039129.5,0.572262757,245669,0,8.732532187,11,387,0,1321.832318,4926551.847,30,POINT (-122.11301251905796 44.25478191940115),-122.1130125,44.25478192,570808.4897,4900554.04,0.998211294,
45:29.9,0.062574293,11,3,-0.254790575,104039129.9,0.383094941,245669,0,6.525879981,39,387,0,1362.349505,4926551.847,40,POINT (-122.11184543849488 44.254863380730164),-122.1118454,44.25486338,570901.5605,4900564.095,0.472307809,
45:29.9,0.081915314,11,3,-0.249876403,104039129.9,0.537675221,245669,0,6.401130861,44,387,0,1358.501151,4926566.888,40,POINT (-122.11186443581549 44.25499806971939),-122.1118644,44.25499807,570899.8821,4900579.039,0.372976978,
45:29.5,0.270376041,11,4,-0.413163048,104039129.5,0.849165123,245669,0,10.55339328,10,387,0,1316.08024,4926566.888,30,POINT (-122.1130311394027 44.254916634518764),-122.1130311,44.25491663,570806.8416,4900568.987,0.35318895,
45:29.5,0.206802908,11,4,-0.297390238,104039129.5,0.685836059,245670,0,7.608071768,11,387,0,1310.521111,4926581.888,30,POINT (-122.11304968347821 44.25505098601812),-122.1130497,44.25505099,570805.2,4900583.894,0.40111613,
45:29.9,0.104229879,11,3,-0.380069528,104039129.9,0.607826524,245670,0,9.711049836,36,387,0,1353.416724,4926581.888,40,POINT (-122.11188357453936 44.25513237817814),-122.1118836,44.25513238,570898.1928,4900593.941,0.18308097,
45:29.5,0.24682299,11,4,-0.257639395,104039129.5,0.600472585,245671,0,7.105967257,10,387,0,1306.528884,4926596.929,30,POINT (-122.11306798477392 44.25518571871362),-122.113068,44.25518572,570803.5773,4900598.843,0.955397308,
45:29.9,0.095909721,11,3,-0.312765349,104039129.9,0.460710619,245671,0,7.998930414,26,387,0,1348.00407,4926596.929,40,POINT (-122.1119027620558 44.255267050746916),-122.1119028,44.25526705,570896.4993,4900608.882,-0.227130864,
45:29.9,0.076542034,11,3,-0.365755729,104039129.9,0.255592815,245672,0,9.346800785,15,387,0,1342.705613,4926611.97,40,POINT (-122.11192183377622 44.2554017321223),-122.1119218,44.25540173,570894.815,4900623.826,-0.986281114,
45:29.5,0.227466467,11,4,-0.273536772,104039129.5,0.683659354,245672,0,7.001947541,11,387,0,1297.092263,4926627.011,30,POINT (-122.11310506232147 44.255455159491135),-122.1131051,44.25545516,570800.2941,4900628.739,1.238991137,
45:29.9,0.073385816,11,3,-0.410677122,104039129.9,0.307122642,245672,0,10.49010934,18,387,0,1336.866306,4926627.011,40,POINT (-122.11194091145785 44.25553641672235),-122.1119409,44.25553642,570893.1302,4900638.769,-0.596462965,
45:29.9,0.195232459,11,1,0.888614992,104039129.9,0.649915316,245672,0,22.66793391,12,387,0,757.2008626,4926627.011,60,POINT (-122.07205378176168 44.258309640440565),-122.0720538,44.25830964,574073.8173,4900982.018,-1.238895713,
45:29.5,0.121478114,11,4,-0.386881369,104039129.5,0.451721833,245673,0,9.884413042,14,387,0,1292.326546,4926642.011,30,POINT (-122.11312366420152 44.25558950286775),-122.1131237,44.2555895,570798.6479,4900643.645,1.274422472,
45:29.9,0.080481556,11,3,-0.41118691,104039129.9,0.362992867,245673,0,10.50308685,21,387,0,1330.759567,4926642.011,40,POINT (-122.1119598825667 44.25567073656878),-122.1119599,44.25567074,570891.4543,4900653.672,-0.766067909,
45:29.9,0.26557386,11,1,0.792887447,104039129.9,0.909881493,245673,0,20.22787732,12,387,0,769.5824997,4926642.011,60,POINT (-122.07207032888232 44.25844412193652),-122.0720703,44.25844412,574072.3275,4900996.94,-1.60658721,
45:29.5,0.133436456,11,4,-0.289766545,104039129.5,0.541831934,245674,0,7.414313192,18,387,0,1287.406218,4926657.052,30,POINT (-122.11314244250242 44.25572420421477),-122.1131424,44.2557242,570796.9873,4900658.59,0.987761424,
45:29.5,0.144564569,11,4,-0.299037927,104039129.5,0.686899378,245675,0,7.649952611,23,387,0,1283.187799,4926672.093,30,POINT (-122.11316116061457 44.255858910710074),-122.1131612,44.25585891,570795.3314,4900673.536,1.322320795,
45:29.6,0.187533262,11,4,-0.409379447,104039129.6,0.672801524,245675,0,10.4570751,14,387,0,1278.261281,4926687.134,30,POINT (-122.11318011900137 44.255993599412484),-122.1131801,44.2559936,570793.6563,4900688.48,0.657643468,
45:30.0,0.233898986,11,1,-0.344046021,104039130,0.726622301,245707,0,8.794464156,10,387,0,817.5189148,4927333.446,60,POINT (-122.07288080372248 44.2646397883377),-122.0728808,44.26463979,573999.8584,4901684.382,-1.240118384,
45:30.0,0.034425802,11,1,0.026540967,104039130,0.192541396,245728,0,3,32,387,0,631.5640086,4927739.267,60,POINT (-122.07338596288758 44.26827413355482),-122.073386,44.26827413,573954.9807,4902087.606,-0.356035304,
45:30.0,0.037394917,11,1,0.028315927,104039130,0.207534372,245729,0,3,31,387,0,631.9949941,4927754.308,60,POINT (-122.0734028225466 44.268408963058015),-122.0734028,44.26840896,573953.4661,4902102.567,-0.115601567,
45:30.0,0.034277632,11,1,0.03947701,104039130,0.220634811,245729,0,3,45,387,0,632.508418,4927769.349,60,POINT (-122.07341986110927 44.26854378157323),-122.0734199,44.26854378,573951.9371,4902117.526,-0.470585891,
45:30.0,0.030482813,11,1,0.059817768,104039130,0.203282161,245730,0,3,50,387,0,633.2326273,4927784.349,60,POINT (-122.07343700097503 44.26867821978138),-122.073437,44.26867822,573950.4006,4902132.443,-0.781166635,
45:30.0,0.027728104,11,1,0.036578259,104039130,0.183524383,245731,0,3,44,387,0,633.9128739,4927799.39,60,POINT (-122.07345449582644 44.26881300556947),-122.0734545,44.26881301,573948.8353,4902147.399,-1.115873639,
45:30.0,0.030408871,11,1,0.011105785,104039130,0.165228498,245732,0,3,34,387,0,634.3368048,4927814.431,60,POINT (-122.07347208948087 44.26894778579299),-122.0734721,44.26894779,573947.2621,4902162.353,-0.193773781,
45:30.0,0.588558448,11,1,0.427885559,104039130,1.414861299,245732,0,15.17527861,13,387,0,639.0414452,4927829.472,60,POINT (-122.07348959312957 44.2690825708591),-122.0734896,44.26908257,573945.6961,4902177.309,0.618349464,
45:29.7,0.144670757,11,4,-0.097446584,104039129.7,0.459498131,245736,0,3,12,387,0,914.9112552,4927904.595,30,POINT (-122.11471017827277 44.2668961166037),-122.1147102,44.26689612,570658.4533,4901898.14,-0.305419598,
45:29.7,0.122750692,11,4,-0.065687705,104039129.7,0.482214811,245737,0,3,17,387,0,913.6799691,4927919.636,30,POINT (-122.11472806665913 44.26703087663493),-122.1147281,44.26703088,570656.8641,4901913.093,-0.487328256,
45:30.1,0.223737826,11,1,0.496577818,104039130.1,0.566070624,245738,0,12.67749453,10,387,0,694.1213046,4927934.677,60,POINT (-122.07361454812104 44.27002515284291),-122.0736145,44.27002515,573934.5416,4902281.892,-5.409335035,
45:30.1,0.371143028,11,1,0.725633548,104039130.1,1.074761848,245739,0,18.51375952,10,387,0,712.9949562,4927964.718,60,POINT (-122.07364931403458 44.27029437287362),-122.0736493,44.27029437,573931.4294,4902311.764,0.242392713,
45:30.1,0.189218077,11,1,0.495701271,104039130.1,0.545692144,245740,0,12.65516865,10,387,0,722.345107,4927979.759,60,POINT (-122.0736660545381 44.27042921178771),-122.0736661,44.27042921,573929.9243,4902326.726,-2.783982348,
45:30.1,0.262902153,11,1,1.017460796,104039130.1,0.825196787,245744,0,25.95245728,11,387,0,784.8701899,4928069.964,60,POINT (-122.07376379417143 44.27123805514569),-122.0737638,44.27123806,573921.1099,4902416.479,-4.226978068,
45:30.1,0.348799819,11,1,1.079690479,104039130.1,1.105403674,245745,0,27.53889892,12,387,0,800.8442728,4928084.964,60,POINT (-122.07377965778448 44.271372583471),-122.0737797,44.27137258,573919.6752,4902431.407,-4.374660274,
45:30.1,0.038767545,11,1,0.04756467,104039130.1,0.12208794,245765,0,3,10,387,0,921.5597283,4928475.784,60,POINT (-122.07423339455843 44.274874859182695),-122.0742334,44.27487486,573879.0752,4902820.008,-0.568262465,
45:30.2,0.171739695,11,3,0.795860488,104039130.2,0.540562621,245771,0,20.30365534,10,387,0,1010.728466,4928596.03,40,POINT (-122.11435809066661 44.273173202816736),-122.1143581,44.2731732,570679.0314,4902595.661,-4.589099725,
45:30.2,0.047379357,11,1,-0.006112288,104039130.2,0.144562975,245775,0,3,10,387,0,932.3916282,4928686.194,60,POINT (-122.07447256601492 44.276760774024105),-122.0744726,44.27676077,573857.626,4903029.268,-0.207737014,
45:30.2,0.065827057,11,3,-0.026088115,104039130.2,0.252011277,245775,0,3,16,387,0,1047.86289,4928686.194,40,POINT (-122.11444959553803 44.27398215394078),-122.1144496,44.27398215,570670.7592,4902685.435,-0.404077994,
45:30.2,0.095317823,11,3,0.036221109,104039130.2,0.308237044,245776,0,3,11,387,0,1048.040001,4928701.235,40,POINT (-122.11446708373808 44.274116946498275),-122.1144671,44.27411695,570669.2021,4902700.392,-1.151039313,
45:30.2,0.058989864,11,3,0.035645806,104039130.2,0.197158716,245777,0,3,17,387,0,1048.612728,4928716.276,40,POINT (-122.11448489925603 44.274251715345),-122.1144849,44.27425172,570667.6188,4902715.346,-0.875919807,
45:30.2,0.039325567,11,3,0.006124995,104039130.2,0.205405121,245777,0,3,37,387,0,1049.028561,4928731.317,40,POINT (-122.1145033085288 44.274386443257406),-122.1145033,44.27438644,570665.9882,4902730.295,-1.278201393,
45:30.2,0.050322836,11,3,-0.040498121,104039130.2,0.36613298,245778,0,3,53,387,0,1048.828213,4928746.317,40,POINT (-122.11452209036571 44.27452077724336),-122.1145221,44.27452078,570664.3283,4902745.199,-0.465366239,
45:30.2,0.060485691,11,3,-0.085115861,104039130.2,0.322858388,245779,0,3,37,387,0,1047.938866,4928761.358,40,POINT (-122.11454124622745 44.27465545429812),-122.1145412,44.27465545,570662.6382,4902760.142,-0.3687516,
45:29.8,0.08540671,11,4,0.029006804,104039129.8,0.237762718,245779,0,3,10,387,0,1062.026052,4928761.358,30,POINT (-122.11570220898204 44.27457443726927),-122.1157022,44.27457444,570570.0862,4902750.144,-1.530954374,
45:30.2,0.062563526,11,3,-0.032314569,104039130.2,0.274917968,245779,0,3,20,387,0,1047.181301,4928776.399,40,POINT (-122.11456053452916 44.27479011832204),-122.1145605,44.27479012,570660.9376,4902775.083,-0.369724268,
45:30.2,0.050998931,11,3,0.009460192,104039130.2,0.266299353,245780,0,3,34,387,0,1047.05489,4928791.44,40,POINT (-122.11457979392837 44.27492478674816),-122.1145798,44.27492479,570659.2392,4902790.024,0.065143692,
45:30.2,0.040882819,11,3,0.015318246,104039130.2,0.268221397,245781,0,3,44,387,0,1047.184478,4928806.44,40,POINT (-122.11459898609905 44.275059089850814),-122.114599,44.27505909,570657.5467,4902804.925,-0.956025367,
45:30.2,0.035895924,11,3,0.026960827,104039130.2,0.214556284,245782,0,3,37,387,0,1047.471066,4928821.481,40,POINT (-122.11461819770774 44.275193761290545),-122.1146182,44.27519376,570655.8521,4902819.867,-0.611575456,
45:29.9,0.086594842,11,4,0.008033834,104039129.9,0.220775867,245782,0,3,11,387,0,1062.712865,4928821.481,30,POINT (-122.11577394893732 44.27511311544715),-122.1157739,44.27511312,570563.7164,4902809.915,-1.071681238,
